hpcd,mdc2,value
30159,7,291
30245,6,291
30362,1,291
30390,7,291
30492,7,291
30517,14,291
30554,6,291
30819,13,291
30828,4,291
31112,5,291
31182,5,291
31343,5,291
31353,3,291
90099,1,291
647,6,290
799,6,290
1760,6,290
2362,6,290
3080,5,290
10016,18,290
10027,8,290
10038,9,290
10065,13,290
20036,8,290
20156,11,290
30015,10,290
30145,16,290
30213,12,290
30707,2,290
30722,6,290
31023,10,290
31079,5,290
31140,7,290
31202,13,290
31251,7,290
90059,4,290
591,2,289
20077,10,289
30409,16,289
30472,5,289
30595,5,289
30648,4,289
30783,9,289
30795,2,289
30827,4,289
30949,10,289
31507,6,289
90168,12,289
90233,11,289
90246,11,289
226,13,288
529,7,288
1681,16,288
2040,6,288
20133,7,288
30314,4,288
30351,12,288
30402,11,288
30857,11,288
30925,12,288
30976,10,288
31025,3,288
31029,12,288
31046,6,288
31223,7,288
31502,18,288
90248,6,288
1301,5,287
2510,6,287
10027,18,287
20021,13,287
20049,10,287
20058,10,287
20099,12,287
20130,14,287
30039,4,287
30113,2,287
30146,1,287
30308,1,287
30344,13,287
30488,18,287
30551,10,287
30667,10,287
30849,11,287
30876,5,287
30956,7,287
30981,1,287
31168,5,287
31235,4,287
31331,7,287
31379,3,287
31477,11,287
90153,11,287
2683,11,286
10009,14,286
10057,16,286
20093,10,286
20093,14,286
20118,3,286
20126,2,286
30080,4,286
30099,16,286
30138,3,286
30154,2,286
30162,2,286
30336,11,286
30712,1,286
30899,11,286
30920,10,286
30970,10,286
31006,4,286
31098,2,286
31123,7,286
90166,4,286
1280,16,285
2614,16,285
10029,9,285
10079,13,285
20005,14,285
20110,16,285
30048,11,285
30159,12,285
30495,4,285
30579,4,285
30666,16,285
30667,7,285
30759,3,285
30801,5,285
30825,4,285
31157,1,285
31338,2,285
31356,16,285
31368,7,285
31376,4,285
31493,6,285
90036,13,285
90225,11,285
704,6,284
2321,6,284
10006,16,284
10028,9,284
20095,18,284
20128,3,284
30032,14,284
30145,1,284
30220,11,284
30428,12,284
30483,2,284
30530,16,284
30672,5,284
30770,4,284
30772,16,284
30797,2,284
30820,5,284
30886,5,284
30946,1,284
30958,5,284
30969,1,284
31194,3,284
31245,4,284
31404,8,284
31498,4,284
90182,9,284
1083,11,283
2019,12,283
2955,12,283
10014,14,283
20011,7,283
20037,3,283
20037,13,283
20089,8,283
20155,9,283
30029,3,283
30034,4,283
30103,3,283
30107,2,283
30113,10,283
30174,12,283
30362,7,283
30516,2,283
30526,4,283
30673,3,283
30808,7,283
30969,5,283
31070,5,283
31111,5,283
31125,2,283
31130,4,283
31232,11,283
31299,6,283
31382,5,283
31517,11,283
90025,1,283
90046,1,283
90105,6,283
810,5,282
1208,6,282
3002,12,282
20046,13,282
20125,8,282
30107,9,282
30107,12,282
30291,16,282
30295,12,282
30387,9,282
30559,8,282
30562,11,282
30781,16,282
31082,4,282
31165,5,282
31300,7,282
31307,16,282
31349,6,282
31379,1,282
31406,1,282
31514,10,282
90074,6,282
26,16,281
62,6,281
583,6,281
742,16,281
1363,11,281
10015,9,281
10080,14,281
20038,9,281
20050,14,281
20087,18,281
20131,1,281
20135,3,281
30056,4,281
30096,2,281
30103,5,281
30142,1,281
30206,1,281
30254,16,281
30366,4,281
30541,2,281
30743,13,281
30851,4,281
30879,16,281
31056,4,281
31096,12,281
31105,4,281
31346,14,281
31514,18,281
90204,6,281
2077,6,280
20002,7,280
20029,13,280
20070,9,280
20154,8,280
30090,6,280
30098,4,280
30108,16,280
30350,11,280
30414,4,280
30423,1,280
30553,7,280
30601,11,280
30651,16,280
30762,3,280
30799,5,280
30864,1,280
30890,4,280
30974,10,280
31109,16,280
31176,16,280
31443,1,280
90148,4,280
476,3,279
679,1,279
810,13,279
3003,7,279
10054,9,279
20018,13,279
20022,8,279
20028,3,279
20052,18,279
20105,10,279
30047,12,279
30055,16,279
30186,10,279
30391,11,279
30392,13,279
30417,8,279
30514,7,279
30604,12,279
31020,4,279
31177,4,279
31196,7,279
31224,2,279
31266,11,279
31280,4,279
31283,4,279
31301,8,279
31343,3,279
31502,8,279
90060,1,279
295,6,278
1363,12,278
1663,6,278
2030,12,278
10073,8,278
20030,10,278
20053,9,278
20089,18,278
30237,16,278
30315,6,278
30346,2,278
30363,11,278
30562,4,278
30668,4,278
30680,4,278
30796,18,278
30807,10,278
30839,16,278
30848,5,278
30859,3,278
30892,4,278
30928,2,278
30975,7,278
31003,7,278
31037,16,278
31224,16,278
31345,3,278
31357,4,278
31462,7,278
31514,8,278
71,11,277
1334,6,277
1416,16,277
2549,6,277
2635,16,277
20026,7,277
30310,8,277
30323,4,277
30343,1,277
30486,10,277
30543,16,277
30660,3,277
30926,16,277
30948,9,277
31003,12,277
31268,16,277
31465,12,277
90192,2,277
90196,16,277
70,16,276
1020,6,276
1368,3,276
2860,16,276
10081,16,276
20002,11,276
30029,10,276
30099,1,276
30153,11,276
30169,10,276
30246,3,276
30260,4,276
30300,3,276
30351,3,276
30353,6,276
30567,3,276
30952,11,276
30959,16,276
30987,2,276
31011,4,276
31177,5,276
31238,16,276
31343,10,276
31369,1,276
31439,4,276
31515,2,276
90031,6,276
90137,7,276
788,6,275
1577,11,275
10053,8,275
10069,14,275
30034,14,275
30093,16,275
30350,3,275
30379,12,275
30396,2,275
30411,4,275
30411,11,275
30421,12,275
30525,4,275
30579,2,275
30595,4,275
30599,3,275
30603,2,275
30612,7,275
30720,1,275
30765,9,275
30767,12,275
30959,11,275
31008,3,275
31073,11,275
31207,16,275
31346,4,275
31385,4,275
31400,16,275
31515,11,275
90042,16,275
71,2,274
2138,1,274
2448,14,274
2682,10,274
10001,16,274
10074,14,274
20069,3,274
20080,12,274
20142,7,274
20149,10,274
30116,16,274
30137,11,274
30369,2,274
30588,12,274
30608,5,274
30694,1,274
30744,4,274
30792,3,274
30905,1,274
30952,16,274
30971,4,274
31154,6,274
31248,16,274
31461,14,274
31517,13,274
420,6,273
2507,12,273
20085,2,273
20138,9,273
20150,7,273
30191,11,273
30205,16,273
30308,7,273
30366,7,273
30516,10,273
30562,5,273
30577,4,273
30632,6,273
30692,4,273
30746,6,273
30783,2,273
30790,18,273
30851,11,273
30858,16,273
30958,4,273
30987,3,273
31111,7,273
31315,4,273
31359,9,273
31504,16,273
90103,7,273
48,6,272
234,2,272
269,7,272
1543,16,272
2227,4,272
2230,18,272
3054,12,272
20035,3,272
20061,10,272
20084,8,272
20109,16,272
30056,16,272
30081,11,272
30363,2,272
30363,10,272
30584,12,272
30785,8,272
30799,4,272
30844,1,272
30901,1,272
30909,16,272
30967,8,272
30969,4,272
30993,16,272
31059,5,272
31078,7,272
31157,7,272
31218,3,272
31275,6,272
31324,16,272
31339,4,272
31497,6,272
31514,7,272
175,6,271
933,6,271
1064,16,271
10040,8,271
10053,16,271
20095,7,271
20105,13,271
30013,16,271
30181,16,271
30340,13,271
30347,4,271
30352,16,271
30370,5,271
30559,3,271
30597,4,271
30611,10,271
30716,6,271
30759,18,271
30772,1,271
30839,12,271
30901,16,271
30932,12,271
30965,1,271
31068,10,271
31280,16,271
31363,5,271
31374,6,271
31427,1,271
90205,6,271
925,6,270
1755,6,270
3185,7,270
10055,18,270
10078,9,270
20036,18,270
20046,18,270
20072,14,270
20096,2,270
20117,8,270
20151,10,270
30136,9,270
30195,16,270
30201,7,270
30285,2,270
30329,7,270
30452,7,270
30453,6,270
30519,1,270
30674,4,270
30686,14,270
30769,4,270
31132,5,270
31179,14,270
31195,14,270
31368,11,270
90152,6,270
1204,1,269
2441,4,269
10009,8,269
10034,10,269
10037,10,269
10051,10,269
20026,14,269
30038,9,269
30076,1,269
30195,11,269
30230,3,269
30267,14,269
30277,2,269
30286,5,269
30456,14,269
30482,7,269
30492,1,269
30704,6,269
30762,7,269
30771,6,269
30773,3,269
30896,11,269
30920,3,269
30944,3,269
30962,13,269
30964,5,269
30995,10,269
31111,4,269
31165,4,269
31184,1,269
31290,16,269
20,16,268
119,6,268
618,4,268
1664,11,268
10001,18,268
10007,18,268
10022,9,268
20021,9,268
20041,3,268
20096,18,268
20116,8,268
30108,11,268
30332,1,268
30387,2,268
30563,7,268
30608,16,268
30673,13,268
30714,4,268
30745,2,268
31020,11,268
31081,7,268
31267,1,268
31294,10,268
31355,16,268
31378,11,268
181,6,267
1026,11,267
1265,16,267
1649,16,267
2029,6,267
10036,9,267
20047,3,267
20054,18,267
20076,18,267
20102,18,267
20122,9,267
20128,8,267
20149,8,267
30062,4,267
30104,1,267
30111,12,267
30647,5,267
30719,4,267
30830,16,267
30869,6,267
30894,11,267
30935,6,267
31040,1,267
31107,4,267
31184,12,267
31336,11,267
31358,7,267
31414,2,267
31426,16,267
90142,6,267
254,16,266
320,2,266
742,6,266
10030,16,266
10040,14,266
20085,8,266
20144,14,266
30004,16,266
30011,5,266
30054,12,266
30284,2,266
30352,5,266
30371,6,266
30381,7,266
30466,3,266
30580,3,266
30744,5,266
30850,16,266
30873,2,266
30881,11,266
31044,2,266
31067,7,266
31252,1,266
31268,11,266
31426,4,266
90238,5,266
10014,16,265
20075,3,265
20090,8,265
20099,7,265
20129,7,265
30044,7,265
30077,16,265
30120,3,265
30170,2,265
30222,3,265
30303,4,265
30330,14,265
30398,16,265
30401,11,265
30573,4,265
30608,4,265
30631,16,265
30678,16,265
30686,4,265
30760,14,265
30828,16,265
30951,14,265
30956,10,265
31095,1,265
31120,9,265
31155,1,265
31197,5,265
31260,6,265
31438,6,265
90121,11,265
257,4,264
424,3,264
1363,14,264
1416,11,264
2209,11,264
2231,6,264
2503,2,264
2530,16,264
20011,10,264
20034,2,264
20038,10,264
20065,13,264
20107,2,264
30013,10,264
30263,6,264
30285,5,264
30300,10,264
30343,7,264
30373,7,264
30598,7,264
30678,11,264
30720,14,264
30890,3,264
30894,10,264
30978,4,264
31066,7,264
31178,4,264
31341,3,264
31367,16,264
31429,16,264
90141,2,264
192,6,263
1728,6,263
2221,6,263
20045,3,263
20132,7,263
30034,3,263
30109,3,263
30186,11,263
30267,16,263
30307,13,263
30450,4,263
30582,2,263
30655,12,263
30754,7,263
30777,13,263
30778,6,263
30783,18,263
30808,1,263
30825,7,263
30854,5,263
30913,1,263
30999,5,263
31005,1,263
31019,4,263
31071,3,263
31104,16,263
31113,12,263
31128,6,263
31358,2,263
31376,5,263
31476,6,263
90072,16,263
90180,11,263
1204,5,262
1330,1,262
1768,7,262
1912,4,262
2293,6,262
2819,14,262
3065,12,262
20009,3,262
20034,3,262
20145,9,262
30192,16,262
30235,10,262
30328,7,262
30346,7,262
30381,12,262
30407,4,262
30427,10,262
30472,7,262
30517,2,262
30536,7,262
30561,12,262
30565,3,262
30625,13,262
30662,11,262
30710,5,262
30848,16,262
30923,16,262
30964,7,262
30985,7,262
30989,16,262
31024,16,262
31038,6,262
31087,4,262
31133,11,262
31311,5,262
31323,12,262
31421,1,262
31504,10,262
90043,6,262
90236,5,262
1232,5,261
10023,18,261
10055,9,261
20061,3,261
30039,2,261
30077,5,261
30079,3,261
30081,5,261
30185,13,261
30239,2,261
30359,1,261
30411,1,261
30487,1,261
30506,4,261
30519,3,261
30733,3,261
31480,1,261
90082,6,261
924,4,260
1115,6,260
1719,6,260
1901,16,260
2310,6,260
10035,18,260
20126,8,260
20128,10,260
30136,8,260
30146,5,260
30316,11,260
30326,9,260
30356,18,260
30378,4,260
30544,16,260
30695,6,260
30829,4,260
30860,7,260
31016,8,260
31096,10,260
31171,5,260
31175,11,260
31242,7,260
31342,12,260
2495,16,259
2639,1,259
3193,5,259
20030,8,259
30014,7,259
30078,2,259
30240,6,259
30396,3,259
30398,11,259
30466,7,259
30597,16,259
30692,16,259
30764,9,259
30942,2,259
31078,6,259
31332,4,259
31340,10,259
31352,1,259
90191,16,259
1419,2,258
1752,16,258
10074,9,258
20003,10,258
20036,14,258
20069,10,258
30034,11,258
30038,3,258
30149,4,258
30171,8,258
30305,14,258
30316,4,258
30348,5,258
30440,14,258
30445,13,258
30448,10,258
30726,6,258
30739,14,258
30761,4,258
30862,5,258
31041,3,258
31150,6,258
31188,1,258
31214,13,258
31228,7,258
31233,5,258
31443,7,258
31445,16,258
31485,4,258
90192,16,258
230,11,257
261,3,257
1579,6,257
2306,4,257
2408,6,257
10039,13,257
20042,13,257
30078,4,257
30109,12,257
30160,12,257
30297,6,257
30390,1,257
30407,12,257
30433,1,257
30448,4,257
30678,4,257
30749,4,257
30765,10,257
30845,10,257
30846,16,257
30861,5,257
30920,8,257
31005,16,257
31041,5,257
31068,1,257
31172,10,257
31244,1,257
31267,5,257
31354,6,257
31361,2,257
31362,11,257
31503,7,257
1396,4,256
20006,8,256
20068,10,256
20109,8,256
20140,14,256
30110,11,256
30249,6,256
30311,5,256
30346,16,256
30425,10,256
30664,10,256
30707,13,256
30875,7,256
31068,4,256
31081,6,256
31130,16,256
31192,3,256
31203,16,256
31460,14,256
70,7,255
180,1,255
374,6,255
400,16,255
510,6,255
930,11,255
1242,5,255
1397,7,255
1461,16,255
2045,6,255
2447,1,255
2701,10,255
10061,18,255
20015,9,255
20120,7,255
20149,14,255
20150,8,255
30027,7,255
30044,18,255
30069,10,255
30073,1,255
30133,7,255
30160,1,255
30177,12,255
30183,4,255
30306,16,255
30363,16,255
30432,4,255
30499,9,255
30583,14,255
30725,1,255
30827,13,255
30834,11,255
30962,5,255
30975,10,255
31020,16,255
31029,4,255
31076,3,255
31106,2,255
31222,6,255
31232,16,255
31236,2,255
31323,1,255
212,2,254
232,4,254
791,16,254
2379,6,254
3047,2,254
10030,18,254
10069,16,254
10080,8,254
20008,9,254
20063,9,254
20129,10,254
20141,10,254
20153,10,254
30014,10,254
30154,10,254
30216,3,254
30219,7,254
30291,1,254
30347,12,254
30392,5,254
30467,4,254
30509,1,254
30548,13,254
30664,3,254
30807,3,254
31125,10,254
31196,1,254
31220,4,254
31243,4,254
31274,1,254
31293,3,254
31310,16,254
31495,4,254
31514,13,254
31515,1,254
229,6,253
496,1,253
624,6,253
1136,5,253
1410,6,253
1469,11,253
1884,16,253
20041,1,253
20146,9,253
30081,16,253
30106,4,253
30378,16,253
30436,5,253
30441,16,253
30456,1,253
30470,1,253
30488,3,253
30495,16,253
30528,16,253
30547,18,253
30576,11,253
30672,16,253
30748,10,253
30751,16,253
30827,1,253
30930,4,253
30953,4,253
30956,13,253
31008,12,253
31037,5,253
31086,14,253
31142,7,253
31241,7,253
31344,8,253
31344,11,253
31358,13,253
31385,11,253
31412,12,253
31492,4,253
29,6,252
160,9,252
313,5,252
430,11,252
1111,4,252
1271,11,252
1488,6,252
3047,12,252
10009,10,252
10052,18,252
20009,9,252
20084,10,252
20098,10,252
20145,13,252
30048,16,252
30121,7,252
30278,1,252
30291,12,252
30373,16,252
30451,7,252
30467,11,252
30560,5,252
30588,4,252
30616,6,252
30672,4,252
30754,1,252
30768,6,252
30830,11,252
30987,7,252
31083,16,252
31132,4,252
31307,11,252
31344,10,252
31353,4,252
62,10,251
554,2,251
692,6,251
768,4,251
1460,4,251
1633,6,251
2030,6,251
2766,6,251
3099,12,251
10035,8,251
10040,9,251
20027,3,251
20029,10,251
20034,7,251
20050,8,251
20098,9,251
30011,16,251
30105,4,251
30128,4,251
30150,3,251
30218,5,251
30299,16,251
30316,3,251
30459,4,251
30491,16,251
30515,10,251
30523,13,251
30693,6,251
30804,16,251
30835,14,251
30862,11,251
30876,13,251
30985,13,251
31053,5,251
31113,7,251
31194,11,251
31348,4,251
31404,18,251
90012,6,251
90148,16,251
24,7,250
170,16,250
281,14,250
1170,12,250
1649,1,250
3053,12,250
10027,9,250
10028,8,250
10070,9,250
10073,18,250
20044,3,250
20053,14,250
30071,10,250
30152,6,250
30174,9,250
30393,2,250
30393,16,250
30445,9,250
30445,10,250
30596,16,250
30619,3,250
30684,3,250
30685,4,250
30698,5,250
30698,12,250
30795,11,250
30982,5,250
31020,14,250
31278,1,250
31320,5,250
31382,4,250
31426,11,250
31441,6,250
31444,4,250
31468,4,250
31513,10,250
74,6,249
743,13,249
1129,5,249
1326,16,249
2059,16,249
20022,18,249
20039,14,249
20058,1,249
20091,18,249
30055,3,249
30095,3,249
30145,14,249
30178,4,249
30227,10,249
30276,4,249
30354,10,249
30394,8,249
30594,5,249
30686,3,249
30764,10,249
30860,16,249
31050,6,249
31079,2,249
31172,3,249
31180,16,249
31238,12,249
31244,16,249
26,6,248
339,6,248
562,6,248
711,6,248
1015,6,248
1399,2,248
1480,16,248
1800,7,248
1838,2,248
1912,6,248
2127,5,248
2981,7,248
20034,10,248
20111,3,248
20147,9,248
20155,10,248
30058,7,248
30094,16,248
30319,4,248
30370,11,248
30424,8,248
30458,7,248
30460,16,248
30486,3,248
30513,9,248
30577,2,248
30601,16,248
31060,3,248
31241,10,248
31269,2,248
31360,2,248
31411,1,248
90245,4,248
295,5,247
701,2,247
1519,7,247
1529,6,247
2226,16,247
2272,7,247
2796,11,247
20009,2,247
20080,7,247
30183,7,247
30194,4,247
30298,11,247
30434,7,247
30500,4,247
30516,3,247
30639,12,247
31071,7,247
31248,2,247
90144,1,247
28,6,246
1280,2,246
1519,16,246
1555,7,246
1846,16,246
1985,6,246
2016,6,246
2510,16,246
3180,1,246
10004,13,246
10032,14,246
10047,14,246
20069,9,246
20115,13,246
30065,7,246
30068,3,246
30089,16,246
30171,7,246
30229,4,246
30523,4,246
30552,13,246
30584,7,246
30629,16,246
30695,12,246
30747,3,246
30807,7,246
31022,11,246
31067,8,246
31329,16,246
299,16,245
356,5,245
1204,16,245
1521,10,245
1543,7,245
10008,13,245
20031,9,245
20034,13,245
20115,3,245
20117,10,245
30106,14,245
30220,2,245
30237,2,245
30257,6,245
30291,11,245
30428,16,245
30462,4,245
30482,3,245
30519,10,245
30600,10,245
30612,12,245
30655,5,245
30703,7,245
30767,10,245
30864,4,245
30900,2,245
31068,9,245
31347,16,245
31502,13,245
90102,1,245
90174,7,245
90233,3,245
90236,4,245
30,11,244
319,7,244
1288,11,244
1417,6,244
1421,4,244
1627,13,244
1956,1,244
2433,11,244
10017,16,244
10051,18,244
20051,10,244
20061,8,244
20085,18,244
20095,2,244
20122,14,244
20150,14,244
30136,18,244
30242,4,244
30450,12,244
30478,7,244
30506,7,244
30552,10,244
30721,16,244
30753,10,244
30782,7,244
30874,18,244
30983,18,244
31029,3,244
31042,1,244
31234,4,244
31243,16,244
90045,6,244
90193,4,244
430,6,243
640,6,243
657,7,243
2767,7,243
20007,10,243
30030,2,243
30138,9,243
30322,11,243
30368,3,243
30425,7,243
30481,11,243
30683,6,243
30712,2,243
30804,4,243
30819,11,243
30824,7,243
30917,16,243
31203,4,243
31236,3,243
31244,5,243
31306,11,243
31408,10,243
31411,3,243
90093,7,243
1665,9,242
1747,6,242
2355,6,242
10043,8,242
20062,14,242
20088,8,242
20150,3,242
30014,8,242
30158,16,242
30283,7,242
30393,4,242
30518,11,242
30562,14,242
30564,14,242
30601,4,242
30653,1,242
30696,12,242
30776,2,242
30788,18,242
30833,7,242
30897,16,242
30914,8,242
31000,11,242
31212,4,242
31229,11,242
31383,5,242
31399,4,242
31427,10,242
31431,7,242
31509,3,242
90062,5,242
168,2,241
238,6,241
1043,6,241
1660,1,241
2122,11,241
10079,14,241
20035,10,241
20143,10,241
30005,2,241
30032,5,241
30055,14,241
30082,7,241
30102,6,241
30111,16,241
30146,16,241
30245,16,241
30281,2,241
30311,3,241
30332,14,241
30345,4,241
30361,16,241
30455,18,241
30485,11,241
30599,2,241
30727,2,241
30741,12,241
31014,16,241
31018,6,241
31072,2,241
31107,13,241
31178,1,241
31409,9,241
50,5,240
930,6,240
2316,5,240
2403,16,240
20061,18,240
20155,8,240
30270,4,240
30367,16,240
30415,13,240
30495,7,240
30522,16,240
30833,10,240
30983,14,240
31158,4,240
31177,18,240
31217,1,240
31287,10,240
31325,16,240
31359,4,240
31387,14,240
31390,3,240
31443,13,240
31463,1,240
31463,4,240
90039,1,240
90063,6,240
1273,16,239
2386,11,239
20021,18,239
20080,10,239
20090,18,239
20091,10,239
30104,12,239
30139,1,239
30174,4,239
30197,16,239
30214,16,239
30222,7,239
30227,14,239
30230,14,239
30324,4,239
30392,16,239
30412,13,239
30468,4,239
30650,4,239
30662,16,239
30735,13,239
30777,14,239
30851,18,239
30882,11,239
31075,11,239
31091,16,239
31188,3,239
31346,1,239
31362,4,239
31371,6,239
31513,7,239
90130,7,239
90173,1,239
90176,6,239
436,6,238
654,7,238
1288,16,238
2033,6,238
2386,5,238
2490,16,238
20023,10,238
20093,9,238
30080,2,238
30144,12,238
30146,3,238
30153,4,238
30153,5,238
30302,7,238
30320,10,238
30392,4,238
30471,6,238
30643,8,238
30725,11,238
30782,5,238
30865,3,238
31137,6,238
31280,1,238
31306,5,238
31321,2,238
31332,11,238
31504,4,238
90066,6,238
90159,16,238
269,11,237
428,16,237
2139,2,237
10011,18,237
20003,18,237
20141,13,237
30059,14,237
30130,16,237
30145,12,237
30391,5,237
30423,4,237
30694,7,237
30745,14,237
30979,6,237
30983,9,237
31026,12,237
31086,4,237
31119,7,237
31132,11,237
31184,2,237
31233,7,237
31245,16,237
31319,3,237
31342,10,237
31370,16,237
31423,6,237
90059,1,237
90079,2,237
90104,16,237
90131,7,237
90195,3,237
90216,4,237
279,6,236
722,11,236
1416,4,236
2045,16,236
2854,7,236
2974,6,236
3019,7,236
3167,12,236
10008,14,236
10021,8,236
10037,16,236
10081,18,236
20107,8,236
20113,7,236
30068,14,236
30136,14,236
30199,1,236
30258,10,236
30267,1,236
30370,16,236
30411,14,236
30474,7,236
30491,11,236
30504,1,236
30565,2,236
30600,2,236
30654,4,236
30703,10,236
30777,2,236
30793,16,236
30826,11,236
31307,5,236
31328,16,236
31341,16,236
31468,18,236
31469,8,236
31486,16,236
1170,11,235
1632,16,235
2446,6,235
2510,1,235
3073,16,235
10019,9,235
10058,14,235
10067,10,235
20009,10,235
20046,8,235
20095,12,235
20099,2,235
20109,10,235
30032,12,235
30102,7,235
30108,1,235
30117,16,235
30173,2,235
30184,7,235
30185,6,235
30237,5,235
30259,5,235
30301,5,235
30425,3,235
30427,7,235
30455,2,235
30476,4,235
30479,16,235
30586,14,235
30606,11,235
30686,5,235
30725,5,235
30743,11,235
30871,2,235
30927,11,235
31029,2,235
31073,4,235
31234,7,235
31261,6,235
31410,16,235
31510,14,235
593,6,234
626,14,234
1170,3,234
1367,16,234
1375,6,234
1410,2,234
1990,6,234
2102,1,234
10042,18,234
10077,18,234
20029,8,234
20094,8,234
20140,10,234
30101,16,234
30195,1,234
30225,6,234
30282,7,234
30292,4,234
30312,6,234
30316,2,234
30363,4,234
30450,1,234
30567,9,234
30571,7,234
30631,2,234
30644,1,234
30692,7,234
30710,16,234
30730,4,234
30761,2,234
30787,6,234
30793,11,234
30872,12,234
30878,12,234
31105,8,234
31198,5,234
31200,10,234
31315,6,234
31354,7,234
31411,2,234
31510,13,234
95,2,233
313,4,233
335,6,233
346,7,233
1887,11,233
10042,9,233
10063,8,233
30218,1,233
30295,1,233
30308,13,233
30454,3,233
30514,4,233
30604,10,233
30700,5,233
30733,1,233
30747,14,233
30836,7,233
30913,10,233
30947,2,233
30976,9,233
31065,11,233
31071,5,233
31238,11,233
31504,8,233
90103,11,233
160,4,232
249,6,232
2654,3,232
10011,8,232
10036,13,232
10069,13,232
20032,14,232
20074,9,232
20152,18,232
30030,9,232
30044,3,232
30217,7,232
30307,7,232
30639,13,232
30761,1,232
30780,12,232
30876,4,232
30999,16,232
31020,12,232
31064,16,232
31104,1,232
31184,3,232
31226,11,232
31363,4,232
90141,11,232
90157,16,232
90199,4,232
75,16,231
128,1,231
313,7,231
712,6,231
820,6,231
843,6,231
2439,6,231
3012,7,231
20007,2,231
20054,9,231
20112,12,231
20151,14,231
20155,13,231
30031,7,231
30103,14,231
30143,16,231
30242,7,231
30262,5,231
30312,11,231
30327,4,231
30357,11,231
30447,8,231
30459,16,231
30595,1,231
30640,2,231
30735,10,231
30801,8,231
30834,4,231
30840,10,231
30879,1,231
30967,10,231
30974,1,231
31053,1,231
31090,5,231
31122,2,231
31293,2,231
31379,13,231
90224,11,231
234,1,230
644,7,230
674,11,230
726,10,230
1326,7,230
10027,14,230
10038,8,230
20097,10,230
20125,18,230
20130,9,230
20146,8,230
30142,16,230
30192,4,230
30223,14,230
30253,1,230
30267,9,230
30284,10,230
30291,4,230
30299,7,230
30300,16,230
30331,16,230
30355,5,230
30441,2,230
30492,13,230
30563,10,230
30564,2,230
30648,16,230
30660,10,230
30677,5,230
30745,7,230
30797,8,230
30969,2,230
31168,6,230
31207,2,230
31214,1,230
31220,11,230
31233,1,230
31233,12,230
31252,16,230
31267,16,230
31300,16,230
31379,7,230
31384,4,230
31492,5,230
31509,10,230
90045,3,230
90174,1,230
445,7,229
817,6,229
1107,6,229
1951,7,229
2737,16,229
20027,18,229
20065,12,229
30051,13,229
30074,5,229
30140,1,229
30268,11,229
30369,16,229
30403,4,229
30407,11,229
30479,14,229
30497,2,229
30540,16,229
30548,2,229
30609,11,229
30649,11,229
30660,2,229
30706,11,229
30747,10,229
30769,10,229
30840,3,229
30846,2,229
30859,7,229
30891,1,229
30902,8,229
30950,7,229
30954,16,229
31019,7,229
31027,16,229
31149,16,229
31240,4,229
31342,13,229
31469,5,229
90010,3,229
90055,6,229
90210,7,229
90247,7,229
84,16,228
200,6,228
949,4,228
1399,4,228
2490,4,228
2548,16,228
10017,8,228
10077,9,228
20001,8,228
20019,8,228
20068,18,228
20088,18,228
20111,8,228
20124,10,228
30002,3,228
30113,16,228
30276,5,228
30320,12,228
30472,4,228
30482,8,228
30619,1,228
30785,7,228
30885,16,228
30894,2,228
30910,5,228
30938,16,228
31028,18,228
31051,6,228
31069,9,228
31099,1,228
31266,7,228
31287,18,228
31342,8,228
31374,11,228
31421,7,228
90170,6,228
90236,16,228
871,4,227
1060,6,227
10021,9,227
10060,18,227
20015,7,227
20107,18,227
20151,8,227
30058,3,227
30072,11,227
30079,2,227
30157,1,227
30230,2,227
30530,5,227
30603,9,227
30628,16,227
30859,10,227
30986,18,227
31044,14,227
31173,10,227
31187,5,227
31365,4,227
31513,1,227
90069,4,227
90127,7,227
363,12,226
752,5,226
1082,2,226
2251,6,226
2839,1,226
10053,18,226
20012,10,226
30043,16,226
30053,16,226
30064,16,226
30172,13,226
30212,3,226
30348,11,226
30738,4,226
30846,1,226
31181,16,226
31193,9,226
31471,6,226
90024,16,226
90233,16,226
356,6,225
1596,6,225
10020,18,225
30283,18,225
30315,10,225
30323,11,225
30329,12,225
30377,16,225
30393,5,225
30507,5,225
30543,1,225
30571,14,225
30580,5,225
30595,16,225
30708,16,225
30753,3,225
31121,4,225
31321,4,225
31458,1,225
90093,4,225
90246,4,225
428,11,224
1029,6,224
1802,7,224
1833,7,224
2029,16,224
2321,11,224
2867,6,224
10036,18,224
20009,18,224
20064,10,224
20076,2,224
20106,8,224
30007,12,224
30074,11,224
30203,1,224
30221,11,224
30344,8,224
30369,1,224
30406,10,224
30508,6,224
30529,9,224
30714,16,224
30809,16,224
30850,1,224
30972,16,224
30982,11,224
31068,3,224
31277,7,224
31452,5,224
31519,12,224
90076,11,224
90118,16,224
220,4,223
802,6,223
807,6,223
850,16,223
974,5,223
1397,5,223
1426,4,223
1598,5,223
2725,7,223
2928,7,223
2956,7,223
20072,18,223
30001,7,223
30067,16,223
30118,2,223
30334,2,223
30356,2,223
30364,12,223
30486,13,223
30526,1,223
30558,13,223
30596,4,223
30728,4,223
30740,14,223
30771,14,223
30802,5,223
30866,4,223
30867,16,223
30875,1,223
30990,4,223
31030,6,223
31060,4,223
31157,3,223
31202,8,223
31256,6,223
31358,12,223
31360,10,223
31378,16,223
31414,6,223
31508,16,223
90016,5,223
90061,4,223
