hpcd,mdc6,value
30567,170000,34
30573,100000,34
30587,130000,34
30627,100000,34
30662,180000,34
30693,150000,34
30737,180000,34
30793,180000,34
30804,130000,34
30842,100000,34
30853,60000,34
30862,100000,34
30863,80000,34
30909,70000,34
30939,100000,34
30953,10000,34
30960,80000,34
30988,30000,34
30999,130000,34
31165,180000,34
31223,130000,34
31348,100000,34
31352,80000,34
31353,180000,34
31364,100000,34
31408,130000,34
31419,180000,34
31489,130000,34
90035,100000,34
90186,70000,34
90205,100000,34
90215,50000,34
90222,70000,34
1,50140,33
5,40040,33
8,40081,33
20,70341,33
24,10040,33
29,120060,33
51,40080,33
53,60210,33
53,60340,33
69,50130,33
96,60100,33
100,40080,33
102,60035,33
105,30400,33
119,40080,33
153,10310,33
163,70350,33
168,40080,33
172,110310,33
174,30250,33
174,60160,33
182,160620,33
199,10070,33
207,50130,33
209,10060,33
247,50130,33
257,60160,33
257,160800,33
268,160690,33
295,60160,33
304,50130,33
311,160760,33
315,120180,33
319,160800,33
336,50080,33
358,60100,33
432,50130,33
488,110280,33
489,40080,33
571,110310,33
590,40080,33
604,60160,33
604,110310,33
640,60040,33
642,50170,33
647,110310,33
674,60035,33
674,60160,33
681,50130,33
681,60035,33
709,60340,33
721,10069,33
743,130040,33
764,60241,33
768,60160,33
769,110310,33
802,40080,33
802,161060,33
808,60160,33
819,60100,33
897,50130,33
913,110280,33
958,50130,33
964,40081,33
1000,40080,33
1024,160690,33
1050,60210,33
1052,60340,33
1060,110280,33
1079,60210,33
1079,110280,33
1086,40080,33
1087,110310,33
1111,60102,33
1111,130090,33
1136,10160,33
1137,160720,33
1158,110310,33
1160,60130,33
1204,30250,33
1210,60100,33
1251,70341,33
1251,07040x,33
1295,50130,33
1319,60035,33
1331,60100,33
1353,40080,33
1361,11012x,33
1363,60040,33
1381,160650,33
1382,50050,33
1382,110310,33
1399,40081,33
1399,60340,33
1399,11012x,33
1411,10010,33
1416,40080,33
1416,60210,33
1419,60210,33
1460,60160,33
1477,50130,33
1499,70085,33
1541,60100,33
1580,160690,33
1597,70350,33
1616,50130,33
1627,60210,33
1631,160700,33
1649,60160,33
1677,40120,33
1765,07040x,33
1775,110310,33
1786,40080,33
1802,160690,33
1803,60241,33
1804,160800,33
1843,20280,33
1903,50130,33
1929,70160,33
1931,60295,33
1935,160760,33
1947,90010,33
1956,50170,33
1961,40080,33
1973,50130,33
1991,06007x,33
2009,60020,33
2019,40081,33
2030,120060,33
2033,40080,33
2033,11012x,33
2040,40081,33
2047,160800,33
2049,50170,33
2059,160690,33
2079,06007x,33
2137,50130,33
2139,10060,33
2227,50140,33
2269,160740,33
2269,160835,33
2310,40080,33
2320,160800,33
2355,40080,33
2358,120090,33
2362,40080,33
2385,60340,33
2400,10060,33
2403,160760,33
2452,130090,33
2453,160690,33
2454,60160,33
2490,110070,33
2495,60100,33
2512,160690,33
2524,50130,33
2529,160800,33
2588,120180,33
2626,70341,33
2627,60100,33
2697,11013x,33
2791,120180,33
2807,160690,33
2820,10060,33
2907,60190,33
2928,70350,33
3000,160690,33
3002,120165,33
3071,120165,33
3086,110280,33
3089,70010,33
3124,50080,33
3128,60100,33
3142,11022x,33
3156,40080,33
3181,160690,33
3188,40080,33
10001,60300,33
10001,110100,33
10002,20240,33
10006,60370,33
10007,60290,33
10007,100120,33
10007,160100,33
10008,70230,33
10009,20240,33
10009,70040,33
10009,80005,33
10011,50161,33
10012,30430,33
10012,50060,33
10013,10020,33
10013,40050,33
10013,60170,33
10013,60190,33
10013,160620,33
10014,50080,33
10014,180040,33
10015,60150,33
10015,60370,33
10016,20280,33
10016,30150,33
10016,110420,33
10017,30150,33
10017,50210,33
10019,10070,33
10019,160100,33
10020,80005,33
10020,160200,33
10020,160850,33
10021,20230,33
10021,120170,33
10021,160610,33
10022,110310,33
10023,30390,33
10023,70170,33
10023,160690,33
10025,110060,33
10026,120160,33
10026,120260,33
10027,60140,33
10028,10070,33
10028,70010,33
10030,110260,33
10031,10030,33
10032,30240,33
10032,60090,33
10033,20320,33
10034,110200,33
10035,20290,33
10035,120220,33
10036,20250,33
10036,60335,33
10037,10230,33
10037,60030,33
10037,70230,33
10039,50161,33
10039,100260,33
10042,100220,33
10043,10170,33
10044,30150,33
10044,70341,33
10045,50170,33
10047,161060,33
10048,20180,33
10048,30425,33
10048,140510,33
10049,60360,33
10050,10040,33
10050,80005,33
10051,70210,33
10052,70343,33
10052,180060,33
10053,30390,33
10053,60370,33
10055,10160,33
10056,20350,33
10056,40010,33
10057,70030,33
10057,120160,33
10057,160100,33
10058,10020,33
10058,60030,33
10059,10070,33
10059,70341,33
10062,110260,33
10062,120070,33
10064,10070,33
10064,40081,33
10064,70470,33
10066,60350,33
10066,80005,33
10066,110060,33
10066,130040,33
10067,20250,33
10068,60170,33
10070,60290,33
10071,30440,33
10071,70040,33
10071,120170,33
10071,160690,33
10072,60335,33
10073,160100,33
10074,10130,33
10074,160610,33
10075,70570,33
10075,120160,33
10076,60102,33
10076,70350,33
10076,11001x,33
10077,20210,33
10077,120200,33
10079,20210,33
10079,120170,33
10080,60160,33
10082,60300,33
20001,10170,33
20001,60335,33
20002,160700,33
20003,80007,33
20003,120110,33
20004,110060,33
20006,50161,33
20006,90020,33
20007,60370,33
20008,100140,33
20009,10030,33
20009,70560,33
20009,160820,33
20010,20160,33
20011,11013x,33
20013,60050,33
20014,60300,33
20017,70560,33
20017,130010,33
20018,100393,33
20020,10050,33
20020,50340,33
20020,60360,33
20021,10070,33
20021,120180,33
20023,120130,33
20024,40050,33
20025,110060,33
20025,11013x,33
20027,40150,33
20027,60290,33
20029,80180,33
20031,80007,33
20031,120260,33
20031,130060,33
20031,160690,33
20033,40200,33
20033,70350,33
20033,100020,33
20034,10030,33
20034,60300,33
20035,120060,33
20036,70040,33
20037,20180,33
20037,60060,33
20037,70230,33
20037,160400,33
20037,180040,33
20038,110200,33
20039,10010,33
20040,70590,33
20040,130050,33
20041,60370,33
20042,40150,33
20042,120160,33
20044,160100,33
20046,10010,33
20046,10020,33
20046,50163,33
20047,10080,33
20047,60270,33
20047,100020,33
20048,120200,33
20050,20200,33
20050,110420,33
20051,30240,33
20051,70010,33
20052,40030,33
20054,120170,33
20055,30250,33
20055,07040x,33
20055,100393,33
20055,160700,33
20056,06007x,33
20057,50200,33
20057,110200,33
20059,03001x,33
20063,07040x,33
20063,140210,33
20064,30250,33
20065,11001x,33
20066,30150,33
20067,120070,33
20068,10010,33
20068,100020,33
20070,20180,33
20070,50163,33
20072,10030,33
20072,07040x,33
20076,160820,33
20076,160980,33
20077,10070,33
20077,60170,33
20077,160620,33
20079,60170,33
20080,60060,33
20080,110060,33
20081,60570,33
20082,70230,33
20082,100020,33
20082,160720,33
20083,60060,33
20085,10030,33
20085,40050,33
20085,40130,33
20085,120090,33
20086,60010,33
20086,60170,33
20088,10070,33
20088,70160,33
20088,130010,33
20089,100020,33
20090,20220,33
20090,110290,33
20091,30250,33
20091,70040,33
20091,120010,33
20091,130040,33
20092,110200,33
20093,130010,33
20094,30390,33
20094,160720,33
20098,30390,33
20098,70341,33
20098,120100,33
20102,60030,33
20104,60030,33
20104,70341,33
20104,140260,33
20105,60010,33
20107,10080,33
20109,180040,33
20110,180040,33
20111,50163,33
20111,60370,33
20111,70010,33
20115,10050,33
20115,110060,33
20116,30150,33
20119,160760,33
20120,50163,33
20121,20240,33
20122,110290,33
20123,10080,33
20123,60180,33
20123,120165,33
20124,160700,33
20124,160780,33
20126,60300,33
20126,130040,33
20126,160760,33
20127,40150,33
20128,20200,33
20128,03001x,33
20132,03001x,33
20133,40250,33
20133,50070,33
20134,60010,33
20137,10080,33
20139,70560,33
20140,50161,33
20140,60330,33
20140,70230,33
20143,50161,33
20144,10230,33
20145,60190,33
20148,160850,33
20149,10080,33
20150,130040,33
20151,30400,33
20151,140590,33
20153,60370,33
20153,120090,33
20153,120160,33
30004,10160,33
30008,110320,33
30012,130090,33
30013,50030,33
30014,120200,33
30022,60190,33
30023,130080,33
30025,40080,33
30026,70040,33
30027,40080,33
30027,40081,33
30027,70341,33
30027,11012x,33
30029,30240,33
30029,60180,33
30029,160610,33
30038,40150,33
30038,60370,33
30039,71030,33
30044,60102,33
30045,40081,33
30050,30400,33
30050,130040,33
30051,60350,33
30056,60050,33
30057,10060,33
30058,30400,33
30060,60102,33
30061,60180,33
30061,60335,33
30061,110080,33
30062,160100,33
30065,07040x,33
30069,60350,33
30071,20180,33
30071,40200,33
30071,60140,33
30071,70343,33
30072,50130,33
30076,60050,33
30079,10230,33
30080,40081,33
30083,160800,33
30084,50130,33
30086,50030,33
30087,40080,33
30091,60340,33
30094,60210,33
30094,110060,33
30095,50210,33
30095,90010,33
30096,50130,33
30096,90010,33
30097,60040,33
30099,50030,33
30103,50210,33
30105,60190,33
30105,120070,33
30106,160650,33
30107,160690,33
30109,60130,33
30112,160720,33
30114,30400,33
30120,50200,33
30121,110080,33
30122,70341,33
30126,120220,33
30129,40081,33
30130,30240,33
30131,60140,33
30131,100393,33
30132,160850,33
30136,80180,33
30139,60370,33
30140,50170,33
30140,180040,33
30143,70343,33
30144,160760,33
30147,60335,33
30148,10030,33
30150,60140,33
30150,120060,33
30158,20160,33
30159,50030,33
30159,50210,33
30159,60350,33
30162,120170,33
30168,120100,33
30172,50080,33
30176,50030,33
30176,130030,33
30177,60060,33
30177,60330,33
30178,60335,33
30180,60040,33
30180,60210,33
30183,11001x,33
30183,110280,33
30186,100393,33
30188,06007x,33
30191,60040,33
30191,110080,33
30192,60160,33
30195,110070,33
30199,120180,33
30202,50030,33
30205,120260,33
30206,60035,33
30206,60340,33
30206,120060,33
30206,120170,33
30210,60130,33
30212,50170,33
30213,120070,33
30214,120100,33
30216,60330,33
30220,160800,33
30221,60102,33
30221,160760,33
30222,60370,33
30224,110280,33
30226,30300,33
30226,11022x,33
30226,180040,33
30227,70230,33
30228,10200,33
30230,120150,33
30231,160740,33
30235,60190,33
30235,60570,33
30236,10230,33
30237,60335,33
30239,60040,33
30239,60130,33
30241,30400,33
30242,60102,33
30245,70343,33
30246,30250,33
30251,60150,33
30254,40030,33
30255,120260,33
30258,120170,33
30260,160760,33
30262,130090,33
30267,120170,33
30269,10050,33
30274,40200,33
30276,110080,33
30280,07040x,33
30281,60170,33
30283,10020,33
30283,110260,33
30284,10070,33
30284,60060,33
30285,60330,33
30286,10040,33
30288,10230,33
30290,70560,33
30291,120100,33
30292,50130,33
30293,70160,33
30296,160760,33
30302,60335,33
30304,50130,33
30306,60050,33
30307,50030,33
30308,70560,33
30310,40200,33
30314,50030,33
30316,60210,33
30317,60335,33
30317,110200,33
30319,60040,33
30319,160690,33
30322,140010,33
30326,30240,33
30326,130010,33
30327,40080,33
30329,10230,33
30329,50170,33
30330,60170,33
30332,60020,33
30332,60190,33
30332,160690,33
30333,30400,33
30333,110070,33
30336,50170,33
30338,50170,33
30339,160850,33
30340,30400,33
30344,70040,33
30344,71030,33
30346,40080,33
30347,60130,33
30348,40040,33
30348,60102,33
30350,110080,33
30353,160850,33
30354,110060,33
30355,160690,33
30356,60350,33
30356,11022x,33
30358,10060,33
30358,40081,33
30359,50030,33
30359,60140,33
30365,60102,33
30365,110310,33
30366,60140,33
30367,60160,33
30368,03001x,33
30368,160690,33
30372,50070,33
30373,140010,33
30376,160760,33
30378,60150,33
30385,50130,33
30385,60150,33
30387,60190,33
30390,71030,33
30392,60050,33
30393,40040,33
30394,14029x,33
30396,160740,33
30396,160800,33
30397,160780,33
30399,60020,33
30399,160780,33
30401,60210,33
30411,110080,33
30412,40081,33
30412,120070,33
30414,30240,33
30415,20240,33
30415,160700,33
30417,60190,33
30417,120260,33
30418,50030,33
30418,60130,33
30420,30250,33
30420,60335,33
30425,60241,33
30427,20220,33
30427,60102,33
30430,160820,33
30431,20240,33
30432,30400,33
30433,50070,33
30437,160760,33
30439,10160,33
30439,40081,33
30439,70230,33
30439,130070,33
30450,60060,33
30451,50080,33
30451,60140,33
30456,60370,33
30456,180060,33
30457,06007x,33
30458,60060,33
30458,60140,33
30458,60300,33
30459,60150,33
30464,50030,33
30466,60210,33
30466,180040,33
30467,60190,33
30467,160760,33
30468,60190,33
30470,60350,33
30472,160100,33
30473,60300,33
30473,160100,33
30474,30400,33
30475,60335,33
30475,60340,33
30476,60130,33
30477,120060,33
30482,10080,33
30482,60340,33
30482,70560,33
30483,12002x,33
30488,40050,33
30488,70040,33
30488,110420,33
30491,60035,33
30492,130030,33
30493,30250,33
30493,60190,33
30495,30240,33
30499,30390,33
30499,40130,33
30500,10230,33
30503,160800,33
30510,60130,33
30512,60350,33
30516,70341,33
30517,30390,33
30517,120230,33
30523,60340,33
30528,60050,33
30528,60150,33
30528,160760,33
30530,160100,33
30536,10160,33
30537,130090,33
30540,10030,33
30540,60370,33
30541,60060,33
30546,50070,33
30546,180040,33
30548,60241,33
30549,90010,33
30554,60102,33
30557,120170,33
30559,60300,33
30559,60350,33
30561,60102,33
30562,130040,33
30563,160690,33
30565,100393,33
30566,10040,33
30567,100393,33
30567,160690,33
30568,07040x,33
30577,60335,33
30579,60160,33
30583,50170,33
30583,120060,33
30588,60335,33
30592,40080,33
30593,60102,33
30595,60050,33
30598,10230,33
30598,30250,33
30599,110080,33
30600,120060,33
30600,160720,33
30603,60160,33
30604,50170,33
30611,60010,33
30611,60060,33
30612,60050,33
30612,60140,33
30621,10060,33
30621,40080,33
30621,60035,33
30628,50210,33
30630,60190,33
30631,60130,33
30636,60060,33
30639,60060,33
30641,160690,33
30643,30400,33
30643,60010,33
30643,60102,33
30643,70560,33
30653,60340,33
30657,50130,33
30661,110070,33
30664,10030,33
30664,70040,33
30664,70343,33
30668,06007x,33
30670,60100,33
30671,110280,33
30673,50070,33
30673,60102,33
30673,120060,33
30680,160100,33
30681,20220,33
30681,120090,33
30682,60210,33
30694,20110,33
30694,60130,33
30694,160760,33
30696,12002x,33
30700,10230,33
30701,10170,33
30703,130060,33
30706,60102,33
30707,60300,33
30707,130060,33
30712,50170,33
30716,10030,33
30719,60160,33
30719,60340,33
30721,60130,33
30722,40081,33
30722,50130,33
30726,40080,33
30727,160100,33
30728,70343,33
30731,30425,33
30731,06007x,33
30735,120220,33
30735,160760,33
30739,100393,33
30739,160690,33
30740,60140,33
30743,140580,33
30744,60020,33
30745,120100,33
30745,120170,33
30747,40150,33
30748,110200,33
30749,60160,33
30751,60335,33
30755,120070,33
30755,160990,33
30756,10050,33
30756,160690,33
30757,60190,33
30759,60170,33
30760,60350,33
30762,60050,33
30762,60330,33
30762,120180,33
30763,60335,33
30764,20180,33
30767,110280,33
30769,100130,33
30771,30400,33
30773,40120,33
30776,60010,33
30776,60060,33
30777,10010,33
30777,40200,33
30777,70370,33
30781,60330,33
30783,70041,33
30785,40120,33
30788,40120,33
30789,10020,33
30790,50163,33
30795,160690,33
30796,10050,33
30797,60190,33
30799,70343,33
30802,40040,33
30802,60335,33
30802,11012x,33
30805,30400,33
30810,160100,33
30811,30400,33
30811,160800,33
30814,10020,33
30814,50170,33
30817,50170,33
30818,160690,33
30819,60150,33
30822,50030,33
30823,20200,33
30823,50030,33
30826,30400,33
30826,110280,33
30827,20160,33
30830,60102,33
30830,110310,33
30833,160760,33
30835,10050,33
30836,60150,33
30836,60370,33
30836,70341,33
30837,50170,33
30840,10040,33
30840,60300,33
30844,60150,33
30845,30400,33
30845,120070,33
30848,60210,33
30848,140010,33
30849,110070,33
30851,60335,33
30851,160690,33
30854,160100,33
30855,50170,33
30859,20220,33
30859,50161,33
30859,70343,33
30861,60210,33
30863,60130,33
30864,10230,33
30864,60335,33
30864,90010,33
30864,11012x,33
30865,100393,33
30866,50161,33
30871,10230,33
30874,110290,33
30876,60300,33
30879,60140,33
30879,140010,33
30880,40150,33
30881,10040,33
30883,70085,33
30883,110260,33
30888,110290,33
30890,160690,33
30892,50210,33
30895,40150,33
30895,120070,33
30896,40130,33
30902,40130,33
30902,160740,33
30904,60330,33
30906,60130,33
30906,70230,33
30911,40200,33
30911,160720,33
30911,160870,33
30912,160700,33
30913,11022x,33
30913,120180,33
30914,40050,33
30915,70350,33
30916,70160,33
30917,40080,33
30917,60035,33
30917,60150,33
30918,60102,33
30919,10030,33
30919,11013x,33
30919,160690,33
30919,160850,33
30920,60190,33
30923,180040,33
30928,60050,33
30928,180040,33
30929,30250,33
30932,120060,33
30934,50180,33
30934,160690,33
30936,140010,33
30937,10030,33
30937,110080,33
30939,60210,33
30941,40050,33
30942,130010,33
30944,100393,33
30944,160850,33
30948,20240,33
30948,50030,33
30952,60160,33
30954,60100,33
30956,20230,33
30962,60190,33
30963,60190,33
30963,11022x,33
30964,110070,33
30965,50030,33
30965,60340,33
30967,60010,33
30967,120070,33
30973,60100,33
30974,110290,33
30975,60140,33
30976,60030,33
30976,60190,33
30978,11013x,33
30982,50180,33
30982,60160,33
30983,20160,33
30983,50170,33
30983,130090,33
30985,70210,33
30987,60190,33
30989,60350,33
30991,11001x,33
30992,50070,33
30993,120170,33
31000,60335,33
31008,160700,33
31008,160850,33
31009,160690,33
31012,10230,33
31012,140260,33
31015,160800,33
31016,130040,33
31020,30250,33
31023,30150,33
31037,30400,33
31040,160720,33
31044,10060,33
31044,60370,33
31046,60340,33
31047,60150,33
31047,60210,33
31047,12002x,33
31048,70350,33
31055,60210,33
31055,11012x,33
31057,60040,33
31058,60050,33
31064,60190,33
31065,10230,33
31065,50210,33
31065,160200,33
31072,120090,33
31073,60210,33
31077,60190,33
31077,110310,33
31078,40081,33
31078,70160,33
31080,70040,33
31085,40081,33
31087,110070,33
31089,160800,33
31090,20110,33
31096,160760,33
31103,60100,33
31104,60160,33
31106,60102,33
31108,10050,33
31109,60300,33
31109,110420,33
31110,10010,33
31110,20160,33
31113,50163,33
31113,60100,33
31114,50130,33
31115,10230,33
31115,60140,33
31120,10050,33
31122,50030,33
31122,120220,33
31123,40120,33
31123,50170,33
31125,60335,33
31130,70343,33
31131,40080,33
31134,30400,33
31134,40081,33
31142,110200,33
31142,120165,33
31143,10060,33
31143,40120,33
31152,50130,33
31156,20110,33
31156,60060,33
31157,10230,33
31157,160720,33
31157,160980,33
31159,50210,33
31159,160690,33
31162,130090,33
31165,60210,33
31165,11012x,33
31166,10070,33
31167,10069,33
31167,60570,33
31172,10040,33
31173,30400,33
31176,60020,33
31176,60040,33
31176,90010,33
31184,60102,33
31184,110200,33
31186,60060,33
31187,60335,33
31192,50130,33
31192,140590,33
31195,60150,33
31195,110260,33
31197,110080,33
31198,70085,33
31199,110310,33
31200,10010,33
31200,50163,33
31205,60160,33
31205,60300,33
31205,110080,33
31205,160690,33
31205,160780,33
31208,130040,33
31208,160760,33
31211,40200,33
31212,120010,33
31217,60130,33
31218,60020,33
31225,10050,33
31225,30250,33
31226,160100,33
31227,50030,33
31228,130090,33
31233,30390,33
31235,160760,33
31236,60350,33
31238,60150,33
31238,60210,33
31241,70230,33
31241,70343,33
31241,120180,33
31242,60130,33
31242,160100,33
31244,160800,33
31248,160100,33
31251,40081,33
31251,70230,33
31251,70350,33
31268,160690,33
31269,140500,33
31272,60335,33
31288,60100,33
31290,10069,33
31293,80007,33
31294,120070,33
31296,30240,33
31296,40081,33
31296,60150,33
31296,60160,33
31301,40200,33
31301,60370,33
31301,60570,33
31304,70230,33
31306,60130,33
31310,60150,33
31317,40081,33
31319,110060,33
31327,10230,33
31329,10050,33
31331,60050,33
31336,60035,33
31336,180040,33
31337,50130,33
31340,60102,33
31340,160720,33
31348,30400,33
31351,70050,33
31355,60160,33
31356,20110,33
31357,60160,33
31360,40200,33
31360,50180,33
31365,50080,33
31366,40080,33
31367,40040,33
31370,60210,33
31374,30400,33
31375,60040,33
31377,60102,33
31381,160690,33
31387,120200,33
31390,110310,33
31395,12002x,33
31400,160650,33
31402,120070,33
31402,160800,33
31404,160870,33
31406,140580,33
31407,160760,33
31410,60020,33
31415,10060,33
31421,70040,33
31426,50130,33
31428,60020,33
31429,60241,33
31430,50210,33
31430,60150,33
31431,160690,33
31433,60335,33
31438,160690,33
31441,50050,33
31443,60160,33
31444,60040,33
31450,80007,33
31454,60130,33
31457,140010,33
31464,07034x,33
31465,30250,33
31465,120010,33
31470,40080,33
31470,90010,33
31474,160870,33
31476,60340,33
31477,30400,33
31477,60150,33
31479,60210,33
31485,11013x,33
31489,60100,33
31496,50170,33
31498,40081,33
31498,60020,33
31500,40200,33
31502,70560,33
31502,110420,33
31504,50030,33
31504,60235,33
31504,60340,33
31504,110200,33
31504,160100,33
31509,10070,33
31509,70085,33
31510,07040x,33
31513,10010,33
31513,40190,33
31514,90010,33
31516,120200,33
31518,60020,33
31519,10230,33
90028,60100,33
90037,60160,33
90042,160760,33
90052,30250,33
90053,60100,33
90056,160800,33
90068,60020,33
90069,60035,33
90071,50050,33
90075,160800,33
90080,160800,33
90082,110310,33
90091,110310,33
90098,40080,33
90098,60040,33
90104,110310,33
90107,110310,33
90108,60160,33
90109,40040,33
90121,110070,33
90126,60035,33
90126,60210,33
90128,110310,33
90133,40140,33
90135,70230,33
90138,40080,33
90140,40080,33
90145,120100,33
90147,60102,33
90153,30240,33
90171,50210,33
90178,40080,33
90178,60160,33
90184,10069,33
90196,60102,33
90204,110280,33
90224,50130,33
90238,60330,33
90241,07040x,33
90241,160835,33
90242,110200,33
30250,120000,33
30903,20000,33
10014,20000,33
30956,20000,33
31465,20000,33
20078,130000,33
30673,140000,33
20098,20000,33
31359,140000,33
30454,20000,33
20041,20000,33
30519,20000,33
31200,20000,33
30007,20000,33
583,50000,33
2030,120000,33
1111,40000,33
31269,20000,33
269,110000,33
1399,40000,33
30774,20000,33
30753,140000,33
30796,140000,33
1300,40000,33
1597,20000,33
30503,40000,33
31123,140000,33
30468,70000,33
31074,40000,33
20097,140000,33
2221,40000,33
31464,110000,33
2432,110000,33
30017,70000,33
30428,130000,33
30510,140000,33
30689,40000,33
30946,50000,33
1471,40000,33
30181,180000,33
174,110000,33
2622,160000,33
2967,70000,33
30672,110000,33
2554,50000,33
30505,130000,33
31105,50000,33
30382,40000,33
30,50000,33
1755,110000,33
30863,30000,33
31513,30000,33
90019,40000,33
90209,50000,33
697,40000,33
1320,40000,33
2124,10000,33
31232,10000,33
90151,40000,33
30382,110000,33
30945,40000,33
30027,40000,33
30151,40000,33
30415,140000,33
1271,50000,33
209,40000,33
2538,60000,33
3024,120000,33
30089,40000,33
30769,130000,33
30003,40000,33
30435,110000,33
30257,40000,33
30615,40000,33
90086,160000,33
31401,50000,33
30964,30000,33
30825,10000,33
1873,40000,33
78,160000,33
2652,10000,33
633,40000,33
2077,40000,33
1898,110000,33
30175,110000,33
203,40000,33
943,40000,33
405,50000,33
606,50000,33
731,110000,33
2004,50000,33
90189,160000,33
2199,30000,33
30691,10000,33
90063,40000,33
90214,10000,33
30524,70000,33
30742,70000,33
30932,180000,33
30693,110000,33
2401,160000,33
30097,40000,33
958,160000,33
30174,130000,33
30655,30000,33
30972,130000,33
58,160000,33
31152,110000,33
30815,10000,33
30870,40000,33
64,120000,33
31195,10000,33
1025,10000,33
2844,160000,33
30441,130000,33
31260,70000,33
30727,130000,33
31288,180000,33
200,160000,33
31035,30000,33
1136,60000,33
2304,110000,33
90247,100000,33
30580,10000,33
298,40000,33
2243,60000,33
90046,50000,33
1043,110000,33
1113,160000,33
30766,70000,33
90222,100000,33
2036,160000,33
2506,10000,33
30370,100000,33
30670,100000,33
1312,10000,33
1488,110000,33
1533,160000,33
31187,10000,33
31485,10000,33
30575,160000,33
30637,70000,33
30725,130000,33
2352,60000,33
30176,180000,33
30947,80000,33
90053,160000,33
86,70000,33
454,70000,33
2408,160000,33
2687,70000,33
30786,60000,33
30812,180000,33
31420,160000,33
165,110000,33
1580,70000,33
2451,60000,33
2674,70000,33
30049,100000,33
30117,130000,33
30886,180000,33
31070,180000,33
31329,130000,33
6,60000,33
8,70000,33
74,40000,33
133,100000,33
149,10000,33
170,100000,33
177,160000,33
207,100000,33
219,60000,33
237,100000,33
250,100000,33
318,50000,33
423,60000,33
557,160000,33
599,60000,33
679,100000,33
731,100000,33
817,40000,33
876,100000,33
926,80000,33
951,60000,33
1000,160000,33
1025,70000,33
1083,10000,33
1092,70000,33
1134,160000,33
1151,160000,33
1182,100000,33
1231,100000,33
1250,160000,33
1263,100000,33
1297,100000,33
1487,60000,33
1534,160000,33
1625,100000,33
1627,100000,33
1763,100000,33
1814,100000,33
1927,100000,33
1949,100000,33
1970,100000,33
2018,100000,33
2023,10000,33
2182,100000,33
2249,60000,33
2435,60000,33
2537,60000,33
2548,30000,33
2644,160000,33
2698,160000,33
2702,10000,33
2710,160000,33
2731,100000,33
2736,160000,33
2770,70000,33
2780,60000,33
2834,50000,33
2855,100000,33
2889,70000,33
2915,160000,33
2963,40000,33
2985,100000,33
3032,160000,33
3154,60000,33
3209,70000,33
3244,60000,33
10073,150000,33
20032,150000,33
20050,170000,33
20072,150000,33
20140,150000,33
30003,100000,33
30011,170000,33
30023,70000,33
30035,100000,33
30096,80000,33
30101,100000,33
30106,100000,33
30116,100000,33
30136,150000,33
30178,80000,33
30179,100000,33
30222,150000,33
30243,100000,33
30270,100000,33
30316,130000,33
30359,80000,33
30387,150000,33
30416,140000,33
30535,80000,33
30632,70000,33
30643,150000,33
30653,100000,33
30668,180000,33
30675,160000,33
30810,70000,33
30945,100000,33
30951,10000,33
30983,150000,33
31002,80000,33
31007,130000,33
31012,100000,33
31039,100000,33
31046,100000,33
31099,80000,33
31107,150000,33
31138,100000,33
31147,80000,33
31148,60000,33
31203,100000,33
31227,130000,33
31237,70000,33
31270,50000,33
31272,100000,33
31314,100000,33
31362,10000,33
31365,100000,33
31441,100000,33
31460,100000,33
31483,130000,33
31484,100000,33
90028,30000,33
90066,80000,33
90156,160000,33
90160,160000,33
90168,110000,33
90174,180000,33
90178,160000,33
90240,30000,33
1,60335,32
27,100335,32
43,50070,32
45,50130,32
53,40080,32
85,60102,32
110,60100,32
128,110310,32
151,160760,32
163,160780,32
168,50130,32
172,50130,32
174,60035,32
177,60150,32
187,40081,32
199,70343,32
206,40080,32
206,160800,32
212,160690,32
218,120070,32
220,160850,32
257,10060,32
257,60335,32
264,10060,32
281,40080,32
295,110280,32
302,60100,32
308,10060,32
313,60340,32
319,160690,32
324,60040,32
348,110310,32
364,10069,32
376,40081,32
383,60102,32
428,60335,32
448,40081,32
465,40080,32
499,40080,32
510,50030,32
540,40080,32
540,50130,32
547,60260,32
550,160760,32
584,60100,32
588,40080,32
600,60300,32
601,60100,32
618,60130,32
648,60100,32
676,90010,32
678,160610,32
689,110310,32
709,50130,32
726,60340,32
731,60160,32
734,60340,32
743,130010,32
770,160690,32
779,50070,32
791,60160,32
801,50130,32
882,50130,32
891,130030,32
910,60210,32
922,110280,32
928,50050,32
938,40080,32
941,50130,32
941,50161,32
944,60060,32
947,110280,32
969,110310,32
976,70230,32
988,10230,32
1016,160620,32
1050,130060,32
1054,50130,32
1063,40080,32
1079,60050,32
1091,60100,32
1101,50130,32
1137,160780,32
1137,160850,32
1158,60035,32
1159,110280,32
1160,40080,32
1163,120180,32
1197,10080,32
1206,30400,32
1216,60040,32
1220,60340,32
1242,180040,32
1251,10200,32
1251,60050,32
1255,70343,32
1259,10060,32
1269,110310,32
1270,40080,32
1300,10040,32
1300,10230,32
1300,110310,32
1311,40080,32
1316,120100,32
1316,120165,32
1319,60100,32
1330,50180,32
1367,160760,32
1382,60340,32
1396,110310,32
1416,160690,32
1420,60210,32
1464,60150,32
1470,20110,32
1474,40080,32
1477,110310,32
1480,160690,32
1502,160690,32
1516,60241,32
1530,60190,32
1566,50130,32
1574,50130,32
1577,110200,32
1596,40080,32
1596,160800,32
1627,50050,32
1628,12002x,32
1649,60340,32
